title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹66 Lac,450 sqft,https://www.magicbricks.com/raj-lifestyle-mira-road-mumbai-pdpid-4d4235303139323039,4,24,2025-08-10 15:16:01.541526,"3+ PhotosPosted:   YesterdayOwner: Cheraman P J1 BHK Apartment for Sale in Mira Road Area MumbaiRaj LifestyleCarpet Area450 sqftStatusReady to MoveFloor4 out of 12TransactionResaleFurnishingUnfurnishedSocietyRaj LifestyleBathroom11 BHK, Multistorey Apartment is available for Sale in Mira Road Area, Mumbai for 66.0 Lac(s)Read more₹66 Lac ₹10,560 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Lokhandwala Township Kandivali East Mumbai,₹1.20 Cr,540 sqft,https://www.magicbricks.com/rajesh-white-city-lokhandwala-township-mumbai-pdpid-4d4235303139313933,4,25,2025-08-10 15:16:01.542055,"8+ PhotosPosted:   YesterdayOwner: Chavan Daya1 BHK Apartment for Sale in Lokhandwala Township Kandivali East MumbaiRajesh White CityCarpet Area540 sqftFloor1 out of 40TransactionResaleFurnishingUnfurnishedSocietyRajesh White CityBathroom11 BHK, Multistorey Apartment is available for Sale in Lokhandwala Township Kandivali East, Mumbai for 1.2 Crore(s)Read more₹1.20 Cr ₹16,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.25 Cr,706 sqft,https://www.magicbricks.com/rajesh-white-city-kandivali-east-mumbai-pdpid-4d4235303139313933,4,26,2025-08-10 15:16:01.542604,"9+ PhotosPosted:   YesterdayOwner: Chava Pavan2 BHK Apartment for Sale in Kandivali East MumbaiRajesh White CityCarpet Area706 sqftFloor23 out of 40TransactionResaleFurnishingUnfurnishedSocietyRajesh White CityBathroom22 BHK, Multistorey Apartment is available for Sale in Kandivali East, Mumbai for 1.2 Crore(s)Read more₹1.25 Cr ₹12,755 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad West Mumbai,₹2.25 Cr,785 sqft,https://www.magicbricks.com/raj-infinia-malad-west-mumbai-pdpid-4d4235303139313930,4,27,2025-08-10 15:16:01.543528,"7+ PhotosPosted:   YesterdayOwner: Chaudhary Dev2 BHK Apartment for Sale in Malad West MumbaiRaj InfiniaCarpet Area785 sqftFloor4 out of 21TransactionResaleFurnishingUnfurnishedSocietyRaj InfiniaBathroom22 BHK, Multistorey Apartment is available for Sale in Malad West, Mumbai for 2.2 Crore(s)Read more₹2.25 Cr ₹20,642 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad West Mumbai,₹3 Cr,574 sqft,https://www.magicbricks.com/raj-infinia-malad-west-mumbai-pdpid-4d4235303139313930,4,28,2025-08-10 15:16:01.544701,"7+ PhotosPosted:   YesterdayOwner: chaudhary2 BHK Apartment for Sale in Malad West MumbaiRaj InfiniaCarpet Area574 sqftFloor20 out of 37TransactionResaleFurnishingUnfurnishedSocietyRaj InfiniaBathroom22 BHK, Multistorey Apartment is available for Sale in Malad West, Mumbai for 3.0 Crore(s)Read more₹3 Cr ₹37,641 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Hatkesh Udhog Nagar Mumbai,₹80 Lac,756 sqft,https://www.magicbricks.com/rna-ng-paradise-hatkesh-udhog-nagar-mumbai-pdpid-4d4235303138393336,4,29,2025-08-10 15:16:01.545736,"14+ PhotosPosted:   YesterdayOwner: Chandrakant Amin2 BHK Apartment for Sale in Hatkesh Udhog Nagar MumbaiRNA NG ParadiseCarpet Area756 sqftStatusReady to MoveFloor8 out of 9TransactionResaleFurnishingSemi-FurnishedSocietyRNA NG ParadiseBathroom22 BHK, Multistorey Apartment is available for Sale in Hatkesh Udhog Nagar, Mumbai for 80.0 Lac(s)Read more₹80 Lac ₹7,619 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.38 Cr,713 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,4,30,2025-08-10 15:16:01.546342,"17+ PhotosPosted:   YesterdayOwner: Chandra Kali2 BHK Apartment for Sale in Kandivali East MumbaiNG Suncity Phase 3Carpet Area713 sqftStatusReady to MoveFloor9 out of 10TransactionResaleFurnishingUnfurnishedSocietyNG Suncity Phase 3Bathroom22 BHK, Multistorey Apartment is available for Sale in Kandivali East, Mumbai for 1.3 Crore(s)Read more₹1.38 Cr ₹13,939 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Kandivali East Mumbai,₹54 Lac,288 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,5,1,2025-08-10 15:16:07.121889,"13+ PhotosPosted:   YesterdayOwner: Chandra Bhan1 BHK Apartment for Sale in Kandivali East MumbaiNG Suncity Phase 3Carpet Area288 sqftStatusReady to MoveFloor7 out of 8TransactionResaleFurnishingSemi-FurnishedSocietyNG Suncity Phase 3Bathroom11 BHK, Multistorey Apartment is available for Sale in Kandivali East, Mumbai for 54.0 Lac(s)Read more₹54 Lac ₹13,500 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.23 Cr,716 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,5,2,2025-08-10 15:16:07.122497,"17+ PhotosPosted:   YesterdayOwner: Chandra Balu2 BHK Apartment for Sale in Kandivali East MumbaiNG Suncity Phase 3Carpet Area716 sqftStatusReady to MoveFloor3 out of 10TransactionResaleFurnishingSemi-FurnishedSocietyNG Suncity Phase 3Bathroom22 BHK, Multistorey Apartment is available for Sale in Kandivali East, Mumbai for 1.2 Crore(s)Read more₹1.23 Cr ₹12,362 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Kandivali East Mumbai,₹85 Lac,479 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,5,3,2025-08-10 15:16:07.123270,"13+ PhotosPosted:   YesterdayOwner: Chandra 1 BHK Apartment for Sale in Kandivali East MumbaiNG Suncity Phase 3Carpet Area479 sqftStatusReady to MoveFloor1 out of 8TransactionResaleFurnishingUnfurnishedSocietyNG Suncity Phase 3Bathroom11 BHK, Multistorey Apartment is available for Sale in Kandivali East, Mumbai for 85.0 Lac(s)Read more₹85 Lac ₹12,782 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
"3 BHK Apartment for Sale in Thakur Village, Kandivali East Mumbai",₹1.90 Cr,876 sqft,https://www.magicbricks.com/ng-suncity-phase-3-thakur-village-mumbai-pdpid-4d4235303138393334,5,4,2025-08-10 15:16:07.123848,"17+ PhotosPosted:   YesterdayOwner: chandni kumari3 BHK Apartment for Sale in Thakur Village, Kandivali East MumbaiNG Suncity Phase 3Carpet Area876 sqftStatusReady to MoveFloor7 out of 14TransactionResaleFurnishingUnfurnishedSocietyNG Suncity Phase 3Bathroom33 BHK, Multistorey Apartment is available for Sale in Thakur Village, Mumbai for 1.9 Crore(s)Read more₹1.90 Cr ₹15,625 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kanjurmarg East Mumbai,₹1.35 Cr,720 sqft,https://www.magicbricks.com/rna-ng-royal-park-kanjurmarg-east-mumbai-pdpid-4d4235303138393332,5,5,2025-08-10 15:16:07.124355,"20+ PhotosPosted:   YesterdayOwner: Chanderkant2 BHK Apartment for Sale in Kanjurmarg East MumbaiRNA NG Royal ParkCarpet Area720 sqftStatusReady to MoveFloor1 out of 14TransactionResaleFurnishingSemi-FurnishedSocietyRNA NG Royal ParkBathroom22 BHK, Multistorey Apartment is available for Sale in Kanjurmarg East, Mumbai for 1.3 Crore(s)Read more₹1.35 Cr ₹13,500 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kanjurmarg East Mumbai,₹1.30 Cr,641 sqft,https://www.magicbricks.com/rna-ng-royal-park-kanjurmarg-east-mumbai-pdpid-4d4235303138393332,5,6,2025-08-10 15:16:07.124877,"20+ PhotosPosted:   YesterdayOwner: Chander Kanth2 BHK Apartment for Sale in Kanjurmarg East MumbaiRNA NG Royal ParkCarpet Area641 sqftStatusReady to MoveFloor5 out of 10TransactionResaleFurnishingSemi-FurnishedSocietyRNA NG Royal ParkBathroom22 BHK, Multistorey Apartment is available for Sale in Kanjurmarg East, Mumbai for 1.3 Crore(s)Read more₹1.30 Cr ₹14,607 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Ghatkopar West Mumbai,₹2 Cr,882 sqft,https://www.magicbricks.com/runwal-orchard-residency-ghatkopar-west-mumbai-pdpid-4d4235303138383131,5,7,2025-08-10 15:16:07.125390,"12+ PhotosPosted:   YesterdayOwner: Bunty Paramjeet Sahani2 BHK Apartment for Sale in Ghatkopar West MumbaiRunwal Orchard ResidencyCarpet Area882 sqftStatusReady to MoveFloor15 out of 15TransactionResaleFurnishingSemi-FurnishedSocietyRunwal Orchard ResidencyBathroom22 BHK, Multistorey Apartment is available for Sale in Ghatkopar West, Mumbai for 2.0 Crore(s)Read more₹2 Cr ₹16,327 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Ghatkopar West Mumbai,₹2.70 Cr,576 sqft,https://www.magicbricks.com/runwal-orchard-residency-ghatkopar-west-mumbai-pdpid-4d4235303138383131,5,9,2025-08-10 15:16:07.126421,"12+ PhotosPosted:   YesterdayOwner: BUNTY DUBEY3 BHK Apartment for Sale in Ghatkopar West MumbaiRunwal Orchard ResidencyCarpet Area576 sqftFloor13 out of 16TransactionResaleFurnishingFurnishedSocietyRunwal Orchard ResidencyBathroom23 BHK, Multistorey Apartment is available for Sale in Ghatkopar West, Mumbai for 2.7 Crore(s)Read more₹2.70 Cr ₹33,750 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar West Mumbai,₹42 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138383034,5,10,2025-08-10 15:16:07.127113,"15+ PhotosPosted:   YesterdayOwner: Brillian2 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area420 sqftStatusReady to MoveFloor4 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 42.0 Lac(s)Read more₹42 Lac ₹7,192 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar Mumbai,₹45 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-mumbai-pdpid-4d4235303138383034,5,11,2025-08-10 15:16:07.128018,"15+ PhotosPosted:   YesterdayOwner: Brijinder2 BHK Apartment for Sale in Virar MumbaiRustomjee Global CityCarpet Area420 sqftStatusReady to MoveFloor11 out of 15TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar, Mumbai for 45.0 Lac(s)Read more₹45 Lac ₹7,705 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar West Mumbai,₹37 Lac,362 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138383034,5,12,2025-08-10 15:16:07.128689,"15+ PhotosPosted:   YesterdayOwner: brijesh singh2 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area362 sqftStatusReady to MoveFloor7 out of 7TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 37.0 Lac(s)Read more₹37 Lac ₹7,356 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri West Mumbai,₹2.25 Cr,716 sqft,https://www.magicbricks.com/rustomjee-elements-andheri-west-mumbai-pdpid-4d4235303138373939,5,13,2025-08-10 15:16:07.129225,"6+ PhotosPosted:   YesterdayOwner: Brijesh Jaiswal2 BHK Apartment for Sale in Andheri West MumbaiRustomjee ElementsCarpet Area716 sqftStatusReady to MoveFloor5 out of 16TransactionResaleFurnishingUnfurnishedSocietyRustomjee ElementsBathroom22 BHK, Multistorey Apartment is available for Sale in Andheri West, Mumbai for 2.2 Crore(s)Read more₹2.25 Cr ₹22,636 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mindspace Mumbai,₹3.11 Cr,796 sqft,https://www.magicbricks.com/rustomjee-elanza-mindspace-mumbai-pdpid-4d4235303138373933,5,14,2025-08-10 15:16:07.129722,"17+ PhotosPosted:   YesterdayOwner: Brijesh Jaggi2 BHK Apartment for Sale in Mindspace MumbaiRustomjee ElanzaCarpet Area796 sqftStatusReady to MoveFloor7 out of 36TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee ElanzaBathroom22 BHK, Multistorey Apartment is available for Sale in Mindspace, Mumbai for 3.1 Crore(s)Read more₹3.11 Cr ₹28,145 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad West Mumbai,₹2.45 Cr,796 sqft,https://www.magicbricks.com/rustomjee-elanza-malad-west-mumbai-pdpid-4d4235303138373933,5,15,2025-08-10 15:16:07.130221,"17+ PhotosPosted:   YesterdayOwner: Brijesh Gupta2 BHK Apartment for Sale in Malad West MumbaiRustomjee ElanzaCarpet Area796 sqftStatusReady to MoveFloor16 out of 36TransactionResaleFurnishingUnfurnishedSocietyRustomjee ElanzaBathroom22 BHK, Multistorey Apartment is available for Sale in Malad West, Mumbai for 2.4 Crore(s)Read more₹2.45 Cr ₹22,172 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chikhal Dongari Mumbai,₹47 Lac,653 sqft,https://www.magicbricks.com/rustomjee-global-city-chikhal-dongari-mumbai-pdpid-4d4235303138373932,5,16,2025-08-10 15:16:07.130727,"7+ PhotosPosted:   YesterdayOwner: BRAMESH SAMUEL2 BHK Apartment for Sale in Chikhal Dongari MumbaiRustomjee Global CityCarpet Area653 sqftStatusReady to MoveFloor5 out of 7TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Chikhal Dongari, Mumbai for 47.0 Lac(s)Read more₹47 Lac ₹5,182 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Virar West Mumbai,₹60 Lac,746 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,5,17,2025-08-10 15:16:07.131229,"20+ PhotosPosted:   YesterdayOwner: Brajkoishor3 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area746 sqftStatusReady to MoveFloor1 out of 7TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom33 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 60.0 Lac(s)Read more₹60 Lac ₹5,792 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Powai Mumbai,₹3 Cr,1080 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,5,19,2025-08-10 15:16:07.132192,"20+ PhotosPosted:   YesterdayOwner: Chhaya Jadhav3 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area1080 sqftStatusReady to MoveFloor2 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom33 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 3.0 Crore(s)Read more₹3 Cr ₹20,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.69 Cr,648 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,20,2025-08-10 15:16:07.132684,"15+ PhotosPosted:   YesterdayOwner: Chhabilal Singh2 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area648 sqftStatusReady to MoveFloor9 out of 12TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 1.6 Crore(s)Read more₹1.69 Cr ₹18,778 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.62 Cr,648 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,21,2025-08-10 15:16:07.133214,"15+ PhotosPosted:   YesterdayOwner: Chethana2 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area648 sqftStatusReady to MoveFloor5 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 1.6 Crore(s)Read more₹1.62 Cr ₹18,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Powai Mumbai,₹1.68 Cr,706 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,5,22,2025-08-10 15:16:07.133773,"15+ PhotosPosted:   YesterdayOwner: Chetaniya2 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area706 sqftStatusReady to MoveFloor8 out of 12TransactionResaleFurnishingFurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 1.6 Crore(s)Read more₹1.68 Cr ₹17,143 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Chandivali Mumbai,₹92 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,23,2025-08-10 15:16:07.134309,"10+ PhotosPosted:   YesterdayOwner: chetan wayade1 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area396 sqftStatusReady to MoveFloor5 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom11 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 92.0 Lac(s)Read more₹92 Lac ₹16,727 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Chandivali Mumbai,₹92 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,24,2025-08-10 15:16:07.134847,"10+ PhotosPosted:   YesterdayOwner: CHETAN VARMA1 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area396 sqftStatusReady to MoveFloor4 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom11 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 92.0 Lac(s)Read more₹92 Lac ₹16,727 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Powai Mumbai,₹1.74 Cr,612 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,5,25,2025-08-10 15:16:07.135345,"15+ PhotosPosted:   YesterdayOwner: Chetan Shejale2 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area612 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingUnfurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 1.7 Crore(s)Read more₹1.74 Cr ₹20,471 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹65 Lac,450 sqft,https://www.magicbricks.com/raj-lifestyle-mira-road-mumbai-pdpid-4d4235303139323039,5,26,2025-08-10 15:16:07.135865,"3+ PhotosPosted:   YesterdayOwner: Cherka Bharath1 BHK Apartment for Sale in Mira Road Area MumbaiRaj LifestyleCarpet Area450 sqftStatusReady to MoveFloor4 out of 12TransactionResaleFurnishingUnfurnishedSocietyRaj LifestyleBathroom11 BHK, Multistorey Apartment is available for Sale in Mira Road Area, Mumbai for 65.0 Lac(s)Read more₹65 Lac ₹10,400 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹60 Lac,540 sqft,https://www.magicbricks.com/gaurav-residency-ii-mira-road-mumbai-pdpid-4d4235303139303638,5,27,2025-08-10 15:16:07.136380,"1PhotoPosted:   YesterdayOwner: chandru samtani2 BHK Apartment for Sale in Mira Road Area MumbaiGaurav Residency IICarpet Area540 sqftStatusReady to MoveFloor1 out of 6TransactionResaleFurnishingUnfurnishedSocietyGaurav Residency IIBathroom22 BHK, Multistorey Apartment is available for Sale in Mira Road Area, Mumbai for 60.0 Lac(s)Read more₹60 Lac ₹8,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹1.85 Cr,857 sqft,https://www.magicbricks.com/pr-woodwind-andheri-east-mumbai-pdpid-4d4235303139303231,5,28,2025-08-10 15:16:07.136868,"18+ PhotosPosted:   YesterdayOwner: Chandrasekaran2 BHK Apartment for Sale in Andheri East MumbaiPR WoodwindCarpet Area857 sqftStatusReady to MoveFloor3 out of 7TransactionResaleFurnishingFurnishedSocietyPR WoodwindBathroom22 BHK, Multistorey Apartment is available for Sale in Andheri East, Mumbai for 1.8 Crore(s)Read more₹1.85 Cr ₹15,546 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Goregaon West Mumbai,₹2.40 Cr,882 sqft,https://www.magicbricks.com/shreedham-classic-goregaon-west-mumbai-pdpid-4d4235303138323336,5,29,2025-08-10 15:16:07.137371,"9+ PhotosPosted:   YesterdayOwner: Bhupndra Kachoriya2 BHK Apartment for Sale in Goregaon West MumbaiShreedham ClassicCarpet Area882 sqftStatusReady to MoveFloor6 out of 22TransactionResaleFurnishingUnfurnishedSocietyShreedham ClassicBathroom22 BHK, Multistorey Apartment is available for Sale in Goregaon West, Mumbai for 2.4 Crore(s)Read more₹2.40 Cr ₹19,592 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Ghatla Mumbai,₹2.60 Cr,900 sqft,https://www.magicbricks.com/kukreja-residency-ghatla-mumbai-pdpid-4d4235303137393137,5,30,2025-08-10 15:16:07.138038,"19+ PhotosPosted:   YesterdayOwner: Bhavin Doshi3 BHK Apartment for Sale in Ghatla MumbaiKukreja ResidencyCarpet Area900 sqftStatusReady to MoveFloor3 out of 15TransactionResaleFurnishingUnfurnishedSocietyKukreja ResidencyBathroom33 BHK, Multistorey Apartment is available for Sale in Ghatla, Mumbai for 2.6 Crore(s)Read more₹2.60 Cr ₹20,800 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
4 BHK Apartment for Sale in Bandra West Mumbai,₹9 Cr,1350 sqft,https://www.magicbricks.com/morya-regency-bandra-west-mumbai-pdpid-4d4235303432363533,6,1,2025-08-10 15:16:11.027344,,
Studio Apartment for Sale in Borivali West Mumbai,₹55 Lac,180 sqft,https://www.magicbricks.com/shayda-e-hind-borivali-west-mumbai-pdpid-4d4235343031333637,6,3,2025-08-10 15:16:11.028492,,
3 BHK Apartment for Sale in Lower Parel Mumbai,₹11.75 Cr,2498 sqft,https://www.magicbricks.com/india-bulls-sky-forest-lower-parel-mumbai-pdpid-4d4235303231373238,6,4,2025-08-10 15:16:11.028970,"20+ PhotosPosted:   YesterdayOwner: Divya Tiwari3 BHK Apartment for Sale in Lower Parel MumbaiIndia Bulls Sky ForestCarpet Area2498 sqftStatusReady to MoveFloor17 out of 51TransactionResaleFurnishingSemi-FurnishedSocietyIndia Bulls Sky ForestBathroom3₹11.75 Cr ₹33,862 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Lower Parel Mumbai,₹6.95 Cr,2195 sqft,https://www.magicbricks.com/india-bulls-sky-forest-lower-parel-mumbai-pdpid-4d4235303231373238,6,5,2025-08-10 15:16:11.029475,"20+ PhotosPosted:   YesterdayOwner: Divya Solanki3 BHK Apartment for Sale in Lower Parel MumbaiIndia Bulls Sky ForestCarpet Area2195 sqftStatusReady to MoveFloor17 out of 51TransactionResaleFurnishingUnfurnishedSocietyIndia Bulls Sky ForestBathroom3₹6.95 Cr ₹22,802 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Lower Parel Mumbai,₹9.75 Cr,2498 sqft,https://www.magicbricks.com/india-bulls-sky-forest-lower-parel-mumbai-pdpid-4d4235303231373238,6,6,2025-08-10 15:16:11.030009,"20+ PhotosPosted:   YesterdayOwner: Divya singh3 BHK Apartment for Sale in Lower Parel MumbaiIndia Bulls Sky ForestCarpet Area2498 sqftFloor17 out of 50TransactionResaleFurnishingUnfurnishedSocietyIndia Bulls Sky ForestBathroom3₹9.75 Cr ₹28,098 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Lower Parel Mumbai,₹7 Cr,2218 sqft,https://www.magicbricks.com/india-bulls-sky-forest-lower-parel-mumbai-pdpid-4d4235303231373238,6,7,2025-08-10 15:16:11.030506,"20+ PhotosPosted:   YesterdayOwner: Divya Salunke3 BHK Apartment for Sale in Lower Parel MumbaiIndia Bulls Sky ForestCarpet Area2218 sqftStatusReady to MoveFloor11 out of 50TransactionResaleFurnishingUnfurnishedSocietyIndia Bulls Sky ForestBathroom3₹7 Cr ₹22,727 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad East Mumbai,₹2.60 Cr,756 sqft,https://www.magicbricks.com/kanakia-levels-malad-east-mumbai-pdpid-4d4235303231333437,6,8,2025-08-10 15:16:11.031005,"18+ PhotosPosted:   YesterdayOwner: Dinesh Kulkarni2 BHK Apartment for Sale in Malad East MumbaiKanakia LevelsCarpet Area756 sqftStatusReady to MoveFloor18 out of 32TransactionResaleFurnishingUnfurnishedSocietyKanakia LevelsBathroom2₹2.60 Cr ₹24,762 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.20 Cr,972 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,9,2025-08-10 15:16:11.031496,"16+ PhotosPosted:   YesterdayOwner: Dinesh Kukreja2 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area972 sqftStatusReady to MoveFloor15 out of 20TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom2₹2.20 Cr ₹16,296 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
