title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
2 BHK Apartment for Sale in Sector 68 Gurgaon,2 Cr,900 sqft,https://www.magicbricks.com/m3m-marina-sector-68-gurgaon-pdpid-4d4235303732323235,21,16,2025-08-12 20:26:50.216984,Updated 2 weeks ago,2025-07-29 20:26:50.216105,False,standard,[],2,4,2 BHK,Furnished,8 out of 21,,M3M Marina,Ready to Move,,,,Resale,,81.8,[],True
3 BHK Apartment for Sale in Sector 106 Gurgaon,2.29 Cr,1503 sqft,https://www.magicbricks.com/mrg-crown-sector-106-gurgaon-pdpid-4d4235343033383939,21,19,2025-08-12 20:26:50.221869,Updated 3 months ago,2025-05-14 20:26:50.220815,False,standard,[],3,2,3 BHK,Furnished,1 out of 4,,MRG Crown,,East,,Freehold,New Property,"Main Road, Garden/Park, Pool",90.9,[],True
4 BHK Apartment for Sale in Hayatpur Gurgaon,4.30 Cr,4236 sqft,https://www.magicbricks.com/spaze-privvy-the-address-hayatpur-gurgaon-pdpid-4d4235303137383631,21,20,2025-08-12 20:26:50.224232,Updated 4 weeks ago,2025-07-15 20:26:50.223179,False,standard,[],5,,4 BHK,Semi-Furnished,18 out of 19,,Spaze Privvy The Address,Ready to Move,East,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",95.5,[],True
4 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,4.50 Cr,1550 sqft,https://www.magicbricks.com/adani-samsara-golf-course-extension-road-gurgaon-pdpid-4d4235303937393435,21,22,2025-08-12 20:26:50.229039,Posted: 3 months ago,2025-05-14 20:26:50.228010,False,standard,[],4,2,4 BHK,Furnished,3 out of 4,,Adani Samsara,Ready to Move,East,,Freehold,Resale,Garden/Park,95.5,[],True
2 BHK Apartment for Sale in Sohna Road Gurgaon,1.35 Cr,916 sqft,https://www.magicbricks.com/group-silverglades-the-melia-sohna-road-gurgaon-pdpid-4d4235303432313935,21,23,2025-08-12 20:26:50.231206,Updated 1 month ago,2025-07-13 20:26:50.230292,False,standard,[],2,3,2 BHK,Unfurnished,8 out of 15,,Group Silverglades The Melia,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool",90.9,[],True
4 BHK Builder Floor for Sale in Phase 3 DLF Gurgaon,7.25 Cr,2200 sqft,https://www.magicbricks.com/dlf-city-plot-phase-3-dlf-phase-3-gurgaon-pdpid-4d4235303934333131,21,24,2025-08-12 20:26:50.233492,Updated 3 months ago,2025-05-14 20:26:50.232379,False,standard,[],5,4,4 BHK,Semi-Furnished,4 out of 4,,DLF City Plot Phase 3,Ready to Move,,,Freehold,New Property,Main Road,90.9,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,2.53 Cr,1578 sqft,https://www.magicbricks.com/tulip-violet-sector-69-gurgaon-pdpid-4d4235303137313639,21,25,2025-08-12 20:26:50.235451,Updated 2 weeks ago,2025-07-29 20:26:50.234581,False,standard,[],3,2,3 BHK,Semi-Furnished,9 out of 14,,Tulip Violet,Ready to Move,,,Freehold,Resale,,86.4,[],True
4 BHK Apartment for Sale in Golf Course Road Gurgaon,13 Cr,2500 sqft,https://www.magicbricks.com/dlf-the-pinnacle-golf-course-road-gurgaon-pdpid-4d4235303031343337,21,26,2025-08-12 20:26:50.237417,Posted: 3 months ago,2025-05-14 20:26:50.236515,False,standard,[],5,4,4 BHK,Semi-Furnished,7 out of 19,,DLF The Pinnacle,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool",95.5,[],True
3 BHK Apartment for Sale in Sector 66 Gurgaon,5.70 Cr,3035 sqft,https://www.magicbricks.com/smartworld-the-edition-sector-66-gurgaon-pdpid-4d4235343137383733,21,27,2025-08-12 20:26:50.239644,Updated 3 weeks ago,2025-07-22 20:26:50.238594,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Semi-Furnished,9 out of 40,,Smartworld The Edition,,,,,Resale,,86.4,[],True
4 BHK Apartment for Sale in Sector 47 Gurgaon,3.50 Cr,1800 sqft,https://www.magicbricks.com/pragati-hills-sector-47-gurgaon-pdpid-4d4235313732303831,21,30,2025-08-12 20:26:50.244222,Posted: 3 months ago,2025-05-14 20:26:50.242552,False,standard,[],4,3,4 BHK,Furnished,3 out of 9,,Pragati Hills,Ready to Move,North - East,,Co-operative Society,Resale,Garden/Park,95.5,[],True
2 BHK Apartment for Sale in Block E Dharam Colony Gurgaon,48 Lac,630 sqft,,22,1,2025-08-12 20:26:55.699947,Posted: 3 months ago,2025-05-14 20:26:55.698657,True,luxury,['text_luxury'],2,1,2 BHK,Furnished,1 out of 4,,,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,100.0,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 49 Gurgaon,4.38 Cr,3550 sqft,https://www.magicbricks.com/sispal-vihar-awho-society-sector-49-gurgaon-pdpid-4d4235323836323237,22,3,2025-08-12 20:26:55.703508,Updated 3 weeks ago,2025-07-22 20:26:55.702537,False,standard,[],4,4,3 BHK,Unfurnished,11 out of 12,,Sispal Vihar AWHO Society,Ready to Move,,,Freehold,Resale,"Pool, Garden/Park",90.9,[],True
4 BHK Apartment for Sale in Amaltas Drive DLF Phase 4 Gurgaon,7.65 Cr,360 sqyrd,https://www.magicbricks.com/dlf-dlf-galleria-phase-4-dlf-gurgaon-pdpid-4d4235303239343432,22,4,2025-08-12 20:26:55.706045,Posted: 3 months ago,2025-05-14 20:26:55.705024,False,standard,[],4,4,4 BHK,Semi-Furnished,4 out of 4,,DLF Dlf Galleria,Ready to Move,East,,Freehold,New Property,Garden/Park,95.5,[],True
4 BHK Apartment for Sale in Sector 56 Gurgaon,2.80 Cr,2500 sqft,https://www.magicbricks.com/skyland-apartments-sector-56-gurgaon-pdpid-4d4235303039393230,22,5,2025-08-12 20:26:55.708581,Updated 1 month ago,2025-07-13 20:26:55.707475,False,standard,[],4,,4 BHK,Furnished,2 out of 10,,Skyland Apartments,Ready to Move,,,,Resale,,77.3,[],True
2 BHK Apartment for Sale in Sector 33 Gurgaon,65 Lac,710 sqft,https://www.magicbricks.com/breeze-global-heights-sector-33-gurgaon-pdpid-4d4235323835323535,22,6,2025-08-12 20:26:55.710758,Updated 1 month ago,2025-07-13 20:26:55.709737,False,standard,[],2,2,2 BHK,Unfurnished,1 out of 10,,Breeze Global Heights,Ready to Move,,,Freehold,Resale,"Garden/Park, Main Road",90.9,[],True
4 BHK Apartment for Sale in Sector 49 Gurgaon,3.60 Cr,2153 sqft,https://www.magicbricks.com/bestech-park-view-city-2-sector-49-gurgaon-pdpid-4d4235303239393234,22,7,2025-08-12 20:26:55.715076,Updated 3 weeks ago,2025-07-22 20:26:55.712473,False,standard,[],3,6,4 BHK,Semi-Furnished,5 out of 14,,Bestech Park View City 2,Ready to Move,North,1 Covered,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
3 BHK Builder Floor for Sale in Sector 32 Sohna Gurgaon,1.85 Cr,1230 sqft,https://www.magicbricks.com/central-park-flower-valley-flamingo-floor-sohna-sector-32-gurgaon-pdpid-4d4235303939333233,22,8,2025-08-12 20:26:55.717761,Updated 1 week ago,2025-08-05 20:26:55.716554,False,standard,[],2,2,3 BHK,Unfurnished,Super Area1230 sqftStatusReady to MoveFloor2 out of 3TransactionResaleFurnishingUnfurnishedfacingNorth - EastoverlookingGarden/ParkSocietyCentral Park Flower Valley Flamingo FloorOwnershipFreeholdBathroom2Balcony2,,Central Park Flower Valley Flamingo Floor,Ready to Move,North - East,,Freehold,Resale,Garden/Park,95.5,[],True
4 BHK Apartment for Sale in Sector 85 Gurgaon,2.60 Cr,1513 sqft,https://www.magicbricks.com/orris-aster-court-premier-sector-85-gurgaon-pdpid-4d4235303139383938,22,9,2025-08-12 20:26:55.720157,Updated 1 month ago,2025-07-13 20:26:55.719140,False,standard,[],5,4,4 BHK,Semi-Furnished,10 out of 11,,Orris Aster Court Premier,Ready to Move,South,2 Covered,Freehold,Resale,"Garden/Park, Pool",100.0,[],True
3 BHK Apartment for Sale in Sector 106 Gurgaon,1.65 Cr,1760 sqft,https://www.magicbricks.com/paras-dews-sector-106-gurgaon-pdpid-4d4235303130333033,22,11,2025-08-12 20:26:55.725589,Updated 3 months ago,2025-05-14 20:26:55.723262,False,standard,[],3,3,3 BHK,Semi-Furnished,16 out of 24,,Paras Dews,Ready to Move,,,,Resale,,81.8,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,2.25 Cr,1660 sqft,https://www.magicbricks.com/m3m-antalya-hills-phase-i-golf-course-extension-road-gurgaon-pdpid-4d4235333930323531,22,12,2025-08-12 20:26:55.728662,Updated 1 month ago,2025-07-13 20:26:55.727254,False,standard,[],3,3,3 BHK,Semi-Furnished,4 out of 4,,M3M Antalya Hills Phase I,,North - East,1 Covered,,Resale,Garden/Park,90.9,[],True
3 BHK Apartment for Sale in Sector 36A Gurgaon,5.40 Cr,2537 sqft,https://www.magicbricks.com/krisumi-waterfall-residences-sector-36a-gurgaon-pdpid-4d4235313234363539,22,13,2025-08-12 20:26:55.731407,Updated 1 month ago,2025-07-13 20:26:55.730090,False,standard,[],3,2,3 BHK,Semi-Furnished,12 out of 24,,Krisumi Waterfall Residences,Ready to Move,East,"1 Covered,",Freehold,Resale,Main Road,100.0,[],True
2 BHK Apartment for Sale in Sector 68 Gurgaon,1.40 Cr,1180 sqft,https://www.magicbricks.com/supertech-hues-sector-68-gurgaon-pdpid-4d4235303430323034,22,14,2025-08-12 20:26:55.733737,Updated 3 months ago,2025-05-14 20:26:55.732867,False,standard,[],2,4,2 BHK,Semi-Furnished,18 out of 24,,Supertech Hues,Ready to Move,,,Freehold,Resale,,86.4,[],True
2 BHK Apartment for Sale in Sihi Village Gurgaon,1.17 Cr,1350 sqft,https://www.magicbricks.com/antriksh-heights-sector-84-gurgaon-pdpid-4d4235303137393834,22,15,2025-08-12 20:26:55.736059,Updated 3 weeks ago,2025-07-22 20:26:55.734979,False,standard,[],2,3,2 BHK,Semi-Furnished,15 out of 19,,Antriksh Heights,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Sector 79 Gurgaon,1.60 Cr,1178 sqft,https://www.magicbricks.com/m3m-antalya-hills-phase-ii-sector-79-gurgaon-pdpid-4d4235333934313039,22,16,2025-08-12 20:26:55.739581,Updated 4 days ago,2025-08-08 20:26:55.737424,True,premium,['text_premium'],2,2,2 BHK,Semi-Furnished,2 out of 4,,M3M Antalya Hills Phase II,,,1 Covered,,Resale,Garden/Park,95.5,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.35 Cr,1120 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,22,17,2025-08-12 20:26:55.743095,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,4,3 BHK,Unfurnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,North,,Power Of Attorney,Resale,Main Road,95.5,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,2.50 Cr,2090 sqft,https://www.magicbricks.com/m3m-golf-hills-phase-1-sector-79-gurgaon-pdpid-4d4235343030303737,22,19,2025-08-12 20:26:55.747000,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],3,4,3 BHK,Unfurnished,20 out of 30,,M3M Golf Hills Phase 1,Ready to Move,,,,Resale,,81.8,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",1.40 Cr,1379 sqft,https://www.magicbricks.com/corona-optus-sector-37c-gurgaon-pdpid-4d4235303232393332,22,20,2025-08-12 20:26:55.749904,Updated 1 week ago,2025-08-05 20:26:55.748434,False,standard,[],2,3,2 BHK,Unfurnished,13 out of 14,,Corona Optus,Ready to Move,,,,Resale,,81.8,[],True
3 BHK Apartment for Sale in Sector 85 Gurgaon,1.55 Cr,1587 sqft,https://www.magicbricks.com/orris-aster-court-sector-85-gurgaon-pdpid-4d4235303139383930,22,21,2025-08-12 20:26:55.751932,Updated 3 months ago,2025-05-14 20:26:55.751007,False,standard,[],3,,3 BHK,Furnished,3 out of 12,,Orris Aster Court,Ready to Move,,,,Resale,,77.3,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",60 Lac,810 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,22,22,2025-08-12 20:26:55.754821,Updated 5 days ago,2025-08-07 20:26:55.753900,False,standard,[],2,1,2 BHK,Unfurnished,2 out of 12,,The Trisara Apex Our Homes,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,95 Lac,1020 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,22,24,2025-08-12 20:26:55.758527,Updated 2 weeks ago,2025-07-29 20:26:55.757295,False,standard,[],2,3,2 BHK,Unfurnished,1 out of 4,,Signature Global Park 4 and 5,Ready to Move,North - East,,Freehold,Resale,"Pool, Garden/Park",95.5,[],True
Plot/Land for Sale in Sector 5 Sohna Gurgaon,1.34 Cr,1098 sqft,https://www.magicbricks.com/corona-greens-sohna-sector-5-gurgaon-pdpid-4d4235343235363933,22,25,2025-08-12 20:26:55.760644,Updated 6 days ago,2025-08-06 20:26:55.759924,False,standard,[],,,Plot,,,,Corona Greens,,,,,Resale,,59.1,[],True
3 BHK Builder Floor for Sale in Sector 88A Gurgaon,2.39 Cr,1400 sqft,https://www.magicbricks.com/rof-pravasa-sector-88a-gurgaon-pdpid-4d4235343330303431,22,26,2025-08-12 20:26:55.763085,Posted: 3 months ago,2025-05-14 20:26:55.762052,False,standard,[],3,2,3 BHK,Semi-Furnished,4 out of 4,,ROF Pravasa,,East,,Freehold,Resale,Main Road,90.9,[],True
3 BHK Apartment for Sale in Sector 53 Gurgaon,7 Cr,2500 sqft,https://www.magicbricks.com/vipul-belmonte-sector-53-gurgaon-pdpid-4d4235303030303132,22,27,2025-08-12 20:26:55.766635,Updated 1 month ago,2025-07-13 20:26:55.764547,False,standard,[],5,4,3 BHK,Semi-Furnished,8 out of 17,,Vipul Belmonte,Ready to Move,,,Freehold,Resale,Garden/Park,90.9,[],True
> 10 BHK Builder Floor for Sale in Galleria Market Area Gurgaon,5.75 Cr,5000 sqft,https://www.magicbricks.com/dlf-dlf-galleria-phase-4-dlf-gurgaon-pdpid-4d4235303239343432,22,28,2025-08-12 20:26:55.769149,Updated 1 month ago,2025-07-13 20:26:55.768249,False,standard,[],6,,10 BHK,Semi-Furnished,1 out of 3,,DLF Dlf Galleria,Ready to Move,East,"3 Covered,",,Resale,,86.4,[],True
5 BHK Apartment for Sale in Sector 89 Gurgaon,3.50 Cr,2000 sqft,https://www.magicbricks.com/tulip-infratech-ace-sector-89-gurgaon-pdpid-4d4235303137313634,22,29,2025-08-12 20:26:55.772040,Updated 2 weeks ago,2025-07-29 20:26:55.770942,False,standard,[],5,5,5 BHK,Semi-Furnished,9 out of 12,,Tulip Infratech Ace,Ready to Move,,"1 Covered,",Freehold,Resale,"Garden/Park, Pool",95.5,[],True
4 BHK Apartment for Sale in Phase 4 DLF Gurgaon,5.50 Cr,100 sqyrd,https://www.magicbricks.com/dlf-dlf-galleria-dlf-phase-4-gurgaon-pdpid-4d4235303239343432,23,1,2025-08-12 20:27:02.673644,Updated 1 week ago,2025-08-05 20:27:02.672352,True,premium,['text_premium'],4,4,4 BHK,Furnished,1 out of 4,,DLF Dlf Galleria,Ready to Move,North,"2 Covered,",Freehold,Resale,Main Road,109.1,[],True
2 BHK Apartment for Sale in Sector 1 Palam Vihar Gurgaon,60 Lac,1092 sqft,https://www.magicbricks.com/nhk-cghs-sector-1-gurgaon-pdpid-4d4235303734333130,23,2,2025-08-12 20:27:02.675616,Updated 4 days ago,2025-08-08 20:27:02.674788,False,standard,[],1,,2 BHK,Furnished,2 out of 9,,NHK Cghs,Ready to Move,,,,Resale,,77.3,[],True
2 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,3.05 Cr,1516 sqft,https://www.magicbricks.com/m3m-heights-golf-course-extension-road-gurgaon-pdpid-4d4235303938383935,23,3,2025-08-12 20:27:02.677882,Posted: 3 months ago,2025-05-14 20:27:02.676844,False,standard,[],2,3,2 BHK,Semi-Furnished,29 out of 35,,M3M Heights,Ready to Move,North,,Freehold,Resale,Main Road,95.5,[],True
"2 BHK Apartment for Sale in Nirvana Country, Sector 50 Gurgaon",2.15 Cr,1070 sqft,https://www.magicbricks.com/unitech-fresco-nirvana-country-gurgaon-pdpid-4d4235303137303735,23,4,2025-08-12 20:27:02.681027,"Posted: May 26, '25",,False,standard,[],2,2,2 BHK,Semi-Furnished,19 out of 19,,Unitech Fresco,Ready to Move,,"1 Covered,",Freehold,Resale,"Garden/Park, Pool",90.9,[],True
3 BHK Apartment for Sale in Sector 66 Gurgaon,7.55 Cr,3200 sqft,https://www.magicbricks.com/smartworld-the-edition-sector-66-gurgaon-pdpid-4d4235343137383733,23,6,2025-08-12 20:27:02.684161,Posted: 3 months ago,2025-05-14 20:27:02.683040,False,standard,[],3,3,3 BHK,Furnished,21 out of 42,,Smartworld The Edition,,North - East,2 Covered,Freehold,Resale,Pool,95.5,[],True
3 BHK Apartment for Sale in Sector 111 Gurgaon,4.40 Cr,1786 sqft,https://www.magicbricks.com/puri-diplomatic-residences-sector-111-gurgaon-pdpid-4d4235343139333031,23,8,2025-08-12 20:27:02.687139,Updated 2 weeks ago,2025-07-29 20:27:02.686312,False,standard,[],3,3,3 BHK,Semi-Furnished,9 out of 32,,Puri Diplomatic Residences,,,,,Resale,,77.3,[],True
2 BHK Apartment for Sale in Sector 3 Gurgaon,1.55 Cr,1444 sqft,https://www.magicbricks.com/godrej-habitat-sector-3-gurgaon-pdpid-4d4235313232373033,23,9,2025-08-12 20:27:02.689460,Updated 2 weeks ago,2025-07-29 20:27:02.688347,False,standard,[],3,4,2 BHK,Semi-Furnished,9 out of 17,,Godrej Habitat,Ready to Move,,,,Resale,,81.8,[],True
3 BHK Builder Floor for Sale in Sector 61 Gurgaon,2.60 Cr,1595 sqft,https://www.magicbricks.com/smartworld-orchard-sector-61-gurgaon-pdpid-4d4235333234323439,23,11,2025-08-12 20:27:02.693326,Updated 1 month ago,2025-07-13 20:27:02.692264,False,standard,[],3,3,3 BHK,Semi-Furnished,2 out of 4,,Smartworld Orchard,Ready to Move,North - East,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,4.75 Cr,2342 sqft,https://www.magicbricks.com/m3m-mansion-sector-113-gurgaon-pdpid-4d4235343139383537,23,15,2025-08-12 20:27:02.700112,Updated 1 month ago,2025-07-13 20:27:02.698470,False,standard,[],3,,3 BHK,Furnished,19 out of 32,,M3M Mansion,,,,,Resale,,72.7,[],True
4 BHK Apartment for Sale in Sector 69 Gurgaon,6.50 Cr,3270 sqft,https://www.magicbricks.com/smartworld-sky-arc-sector-69-gurgaon-pdpid-4d4235343234333735,23,16,2025-08-12 20:27:02.702160,Updated 1 month ago,2025-07-13 20:27:02.701342,False,standard,[],4,,4 BHK,Semi-Furnished,6 out of 40,,Smartworld Sky ARC,,,,,Resale,,72.7,[],True
2 BHK Apartment for Sale in Sector 33 Gurgaon,78 Lac,1095 sqft,https://www.magicbricks.com/the-residences-sector-33-gurgaon-pdpid-4d4235323835363739,23,17,2025-08-12 20:27:02.705663,Updated 1 month ago,2025-07-13 20:27:02.703499,False,standard,[],2,2,2 BHK,Unfurnished,8 out of 12,,The Residences,Ready to Move,East,,Freehold,Resale,Garden/Park,95.5,[],True
1 BHK Apartment for Sale in Sohna Gurgaon,35 Lac,399 sqft,https://www.magicbricks.com/breez-global-heights-sohna-gurgaon-pdpid-4d4235303739303737,23,18,2025-08-12 20:27:02.708081,Updated 3 months ago,2025-05-14 20:27:02.706973,False,standard,[],1,2,1 BHK,Unfurnished,5 out of 10,,Breez Global Heights,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",95.5,[],True
2 BHK Apartment for Sale in Sector 56 Gurgaon,1.85 Cr,1500 sqft,https://www.magicbricks.com/cpwd-priyadarshini-apartment-sector-56-gurgaon-pdpid-4d4235303737313632,23,19,2025-08-12 20:27:02.710542,"Posted: May 17, '25",,False,standard,[],2,2,2 BHK,Semi-Furnished,3 out of 3,,CPWD Priyadarshini Apartment,Ready to Move,West,,Freehold,Resale,"Main Road, Garden/Park",90.9,[],True
2 BHK Apartment for Sale in Sector 99 Gurgaon,1.40 Cr,1365 sqft,https://www.magicbricks.com/assotech-blith-sector-99-gurgaon-pdpid-4d4235303233353637,23,21,2025-08-12 20:27:02.713254,"Posted: May 26, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,18 out of 21,,Assotech Blith,Ready to Move,,,,Resale,,72.7,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",87 Lac,913 sqft,https://www.magicbricks.com/imperia-esfera-sector-37c-gurgaon-pdpid-4d4235303231373335,23,22,2025-08-12 20:27:02.715812,Updated 3 months ago,2025-05-14 20:27:02.714651,True,luxury,['text_luxury'],3,4,2 BHK,Semi-Furnished,3 out of 23,,Imperia Esfera,Ready to Move,North - East,"2 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",109.1,[],True
3 BHK Apartment for Sale in Sector 92 Gurgaon,1.25 Cr,1565 sqft,https://www.magicbricks.com/ansal-heights-sector-92-gurgaon-pdpid-4d4235303031323031,23,23,2025-08-12 20:27:02.717871,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,,3 BHK,Semi-Furnished,9 out of 13,,Ansal Heights,Ready to Move,,,,Resale,,77.3,[],True
2 BHK Builder Floor for Sale in Sector 79 Gurgaon,1.10 Cr,886 sqft,https://www.magicbricks.com/signature-global-city-79b-1-sector-79-gurgaon-pdpid-4d4235333933393139,23,25,2025-08-12 20:27:02.721526,Updated 1 month ago,2025-07-13 20:27:02.720268,False,standard,[],2,,2 BHK,Furnished,2 out of 4,,Signature Global City 79B 1,Ready to Move,,,,Resale,,77.3,[],True
2 BHK Apartment for Sale in Sector 92 Gurgaon,1.15 Cr,1010 sqft,https://www.magicbricks.com/signature-global-city-92-sector-92-gurgaon-pdpid-4d4235333132373533,24,1,2025-08-12 20:27:09.298574,Updated 3 weeks ago,2025-07-22 20:27:09.297642,False,standard,[],2,2,2 BHK,Unfurnished,3 out of 4,,Signature Global City 92,,,,,Resale,"Garden/Park, Pool, Main Road",81.8,[],True
"2 BHK Apartment for Sale in Sector 77, Delhi Gurgaon Expressway Gurgaon",1.48 Cr,1342 sqft,https://www.magicbricks.com/umang-winter-hills-sector-77-gurgaon-pdpid-4d4235303137313339,24,5,2025-08-12 20:27:09.304298,Updated 1 week ago,2025-08-05 20:27:09.303284,False,standard,[],2,2,2 BHK,Furnished,16 out of 18,,Umang Winter Hills,Ready to Move,North - West,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
2 BHK Apartment for Sale in Sector 35 Sohna Gurgaon,1.50 Cr,1350 sqft,https://www.magicbricks.com/group-silverglades-the-melia-sohna-sector-35-gurgaon-pdpid-4d4235303432313935,24,7,2025-08-12 20:27:09.307176,Updated 1 month ago,2025-07-13 20:27:09.306221,False,standard,[],2,2,2 BHK,Unfurnished,3 out of 15,,Group Silverglades The Melia,,,,,Resale,,77.3,[],True
2 BHK Apartment for Sale in Sector 36A Gurgaon,1.01 Cr,606 sqft,https://www.magicbricks.com/avl-36-gurgaon-sector-36a-gurgaon-pdpid-4d4235313130303435,24,8,2025-08-12 20:27:09.309397,Updated 3 weeks ago,2025-07-22 20:27:09.308418,False,standard,[],2,2,2 BHK,Semi-Furnished,7 out of 10,,AVL 36 Gurgaon,Ready to Move,South,1 Open,Freehold,Resale,,95.5,[],True
4 BHK Apartment for Sale in Sector 66 Gurgaon,4.20 Cr,2100 sqft,https://www.magicbricks.com/emaar-the-palm-drive-sector-66-gurgaon-pdpid-4d4235303232343832,24,10,2025-08-12 20:27:09.312267,Updated 4 weeks ago,2025-07-15 20:27:09.311219,False,standard,[],5,,4 BHK,Semi-Furnished,2 out of 4,,Emaar The Palm Drive,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in New Colony Sector 7 Gurgaon,70 Lac,1020 sqft,https://www.magicbricks.com/ds-residency-new-colony-sector-7-gurgaon-pdpid-4d4235303739333738,24,12,2025-08-12 20:27:09.315333,Updated 2 weeks ago,2025-07-29 20:27:09.314414,False,standard,[],2,1,3 BHK,Furnished,3 out of 3,,DS Residency,Ready to Move,,1 Covered,Freehold,Resale,"Garden/Park, Main Road",95.5,[],True
3 BHK Apartment for Sale in Sector 95 Gurgaon,66 Lac,641 sqft,https://www.magicbricks.com/rof-ananda-sector-95-gurgaon-pdpid-4d4235303936373533,24,13,2025-08-12 20:27:09.318102,Updated 1 week ago,2025-08-05 20:27:09.316844,False,standard,[],2,2,3 BHK,Semi-Furnished,14 out of 15,,Rof Ananda,Ready to Move,East,,Freehold,Resale,Main Road,95.5,[],True
2 BHK Apartment for Sale in Sector 67A Gurgaon,85 Lac,667 sqft,https://www.magicbricks.com/pyramid-urban67a-sector-67a-gurgaon-pdpid-4d4235313130313731,24,16,2025-08-12 20:27:09.322638,Posted: 3 months ago,2025-05-14 20:27:09.321544,False,standard,[],2,2,2 BHK,Furnished,9 out of 14,,Pyramid Urban67A,Ready to Move,East,,Freehold,Resale,Main Road,95.5,[],True
3 BHK Apartment for Sale in Sector 102 Gurgaon,2.85 Cr,1852 sqft,,24,17,2025-08-12 20:27:09.325119,Updated 3 months ago,2025-05-14 20:27:09.324050,True,luxury,['text_luxury'],3,3,3 BHK,Semi-Furnished,13 out of 14,,,,East,1 Open,Freehold,Resale,,90.9,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 79 Gurgaon,1.70 Cr,1556 sqft,https://www.magicbricks.com/signature-global-city-79b-1-sector-79-gurgaon-pdpid-4d4235333933393139,24,19,2025-08-12 20:27:09.328514,Updated 1 month ago,2025-07-13 20:27:09.327753,False,standard,[],3,,3 BHK,Semi-Furnished,3 out of 4,,Signature Global City 79B 1,,,,,Resale,,72.7,[],True
3 BHK Apartment for Sale in Sector 67 Gurgaon,1.15 Cr,1150 sqft,https://www.magicbricks.com/ansal-api-esencia-sector-67-gurgaon-pdpid-4d4235303136353038,24,22,2025-08-12 20:27:09.333083,Updated 2 weeks ago,2025-07-29 20:27:09.332203,False,standard,[],2,1,3 BHK,Semi-Furnished,1 out of 4,,Ansal API Esencia,Ready to Move,,,Freehold,Resale,,86.4,[],True
Plot/Land for Sale in Sohna Gurgaon,1.24 Cr,1116 sqft,https://www.magicbricks.com/raheja-ddjy-plots-sohna-gurgaon-pdpid-4d4235313836303539,24,24,2025-08-12 20:27:09.335615,Updated 3 weeks ago,2025-07-22 20:27:09.334985,False,standard,[],,,Plot,,,,Raheja DDJY Plots,,,,Freehold,Resale,Main Road,68.2,[],True
3 BHK Apartment for Sale in Sector 61 Gurgaon,2.57 Cr,960 sqft,https://www.magicbricks.com/smartworld-orchard-sector-61-gurgaon-pdpid-4d4235333234323439,24,25,2025-08-12 20:27:09.338084,Updated 6 days ago,2025-08-06 20:27:09.337029,False,standard,[],3,3,3 BHK,Semi-Furnished,2 out of 4,,Smartworld Orchard,Ready to Move,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool",100.0,[],True
